State,College,Major,Students
alabama,the-university-of-alabama-in-huntsville,Arts,44
alabama,the-university-of-alabama-in-huntsville,Computer Hardware Engineering,42
alabama,birmingham-southern-college,Business,70
alabama,birmingham-southern-college,Biology,39
alabama,birmingham-southern-college,Psychology,37
alabama,birmingham-southern-college,Accounting,24
alabama,birmingham-southern-college,Education,19
alabama,birmingham-southern-college,History,19
alabama,birmingham-southern-college,Mathematics,18
alabama,birmingham-southern-college,English,14
alabama,birmingham-southern-college,Communications,12
alabama,birmingham-southern-college,Chemistry,11
alabama,university-of-mobile,Business,30
alabama,university-of-mobile,Nursing,30
alabama,university-of-mobile,Kinesiology and Exercise Science,21
alabama,university-of-mobile,Religious Studies,20
alabama,university-of-mobile,Elementary Education,18
alabama,university-of-mobile,Liberal Arts and Humanities,18
alabama,university-of-mobile,Religious Vocations,17
alabama,university-of-mobile,Psychology,13
alabama,university-of-mobile,Biology,12
alabama,university-of-mobile,Communications,11
alabama,wallace-community-college---dothan,Liberal Arts and Humanities,447
alabama,wallace-community-college---dothan,Nursing,177
alabama,wallace-community-college---dothan,Child Care Provider,132
alabama,wallace-community-college---dothan,Emergency Medical Technician (EMT Paramedic),104
alabama,wallace-community-college---dothan,Licensed Practical Nurse Training (LPN),100
alabama,wallace-community-college---dothan,HVAC and Refrigeration Engineering Technician,66
alabama,wallace-community-college---dothan,Cosmetology,51
alabama,wallace-community-college---dothan,Welding,44
alabama,wallace-community-college---dothan,Business Support Services,24
alabama,wallace-community-college---dothan,Heavy Equipment Maintenance Technician,23
alaska,university-of-alaska-southeast,Liberal Arts and Humanities,61
alaska,university-of-alaska-southeast,Business,54
alaska,university-of-alaska-southeast,Police and Criminal Science,36
alaska,university-of-alaska-southeast,Nursing Assistant,34
alaska,university-of-alaska-southeast,Welding,22
alaska,university-of-alaska-southeast,Wildlife and Fisheries Management,22
alaska,university-of-alaska-southeast,Elementary Education,20
alaska,university-of-alaska-southeast,Diesel Mechanics,19
alaska,university-of-alaska-southeast,Social Science Research Methods,17
alaska,university-of-alaska-southeast,Accounting Technician and Bookkeeping,13
arizona,arizona-state-university,Business Support Services,791
arizona,arizona-state-university,Business,644
arizona,arizona-state-university,Biology,597
arizona,arizona-state-university,Psychology,465
arizona,arizona-state-university,Finance,455
arizona,arizona-state-university,Liberal Arts and Humanities,449
arizona,arizona-state-university,Marketing,440
arizona,arizona-state-university,Management Sciences and Information Systems,387
arizona,arizona-state-university,Computer Science,383
arizona,arizona-state-university,Political Science and Government,364
arizona,university-of-arizona,Psychology,472
arizona,university-of-arizona,Liberal Arts and Humanities,351
arizona,university-of-arizona,Physiology and Pathology,294
arizona,university-of-arizona,Communications,284
arizona,university-of-arizona,Public Health,267
arizona,university-of-arizona,Economics,244
arizona,university-of-arizona,Management Sciences and Information Systems,225
arizona,university-of-arizona,Finance,211
arizona,university-of-arizona,Political Science and Government,211
arizona,university-of-arizona,Marketing,203
arizona,embry-riddle-aeronautical-university---prescott,Aerospace Engineering,114
arizona,embry-riddle-aeronautical-university---prescott,Aeronautics and Aviation Technology,96
arizona,embry-riddle-aeronautical-university---prescott,International Relations,75
arizona,embry-riddle-aeronautical-university---prescott,Mechanical Engineering,35
arizona,embry-riddle-aeronautical-university---prescott,Cyber/Computer Forensics and Counterterrorism,32
arizona,embry-riddle-aeronautical-university---prescott,Business,29
arizona,embry-riddle-aeronautical-university---prescott,Professional Pilot,15
arizona,embry-riddle-aeronautical-university---prescott,Electrical Engineering,12
arizona,embry-riddle-aeronautical-university---prescott,Air Transportation,8
arizona,embry-riddle-aeronautical-university---prescott,Computer Hardware Engineering,8
arizona,arizona-state-university---downtown-phoenix-campus,Criminal Justice and Law Enforcement Administration,293
arizona,arizona-state-university---downtown-phoenix-campus,Physical Education Teaching and Coaching,273
arizona,arizona-state-university---downtown-phoenix-campus,Nursing,238
arizona,arizona-state-university---downtown-phoenix-campus,Journalism,232
arizona,arizona-state-university---downtown-phoenix-campus,"Foods, Nutrition, and Wellness Studies",198
arizona,arizona-state-university---downtown-phoenix-campus,Kinesiology and Exercise Science,169
arizona,arizona-state-university---downtown-phoenix-campus,Social Work and Youth Services,167
arizona,arizona-state-university---downtown-phoenix-campus,Health Service Preparatory Studies,152
arizona,arizona-state-university---downtown-phoenix-campus,Hospitality and Tourism Management,133
arizona,arizona-state-university---downtown-phoenix-campus,Public Policy Analysis,95
arizona,arizona-state-university---west-campus,Business Support Services,176
arizona,arizona-state-university---west-campus,Psychology,137
arizona,arizona-state-university---west-campus,Biology,94
arizona,arizona-state-university---west-campus,High School Education,66
arizona,arizona-state-university---west-campus,Communications,60
arizona,arizona-state-university---west-campus,Social Work and Youth Services,45
arizona,arizona-state-university---west-campus,International Business,41
arizona,arizona-state-university---west-campus,Chemistry,33
arizona,arizona-state-university---west-campus,Liberal Arts and Humanities,33
arizona,arizona-state-university---west-campus,Criminal Justice and Law Enforcement Administration,32
arizona,northern-arizona-university,Liberal Arts and Humanities,652
arizona,northern-arizona-university,Nursing,558
arizona,northern-arizona-university,Elementary Education,356
arizona,northern-arizona-university,Business,333
arizona,northern-arizona-university,Criminology,288
arizona,northern-arizona-university,Psychology,286
arizona,northern-arizona-university,Hospitality and Tourism Management,251
arizona,northern-arizona-university,Public Health,249
arizona,northern-arizona-university,Finance,241
arizona,northern-arizona-university,Biomedical Sciences and Molecular Medicine,226
arizona,gateway-community-college---phoenix,Nursing,250
arizona,gateway-community-college---phoenix,Automotive Mechanics,184
arizona,gateway-community-college---phoenix,Liberal Arts and Humanities,161
arizona,gateway-community-college---phoenix,Arts,157
arizona,gateway-community-college---phoenix,Licensed Practical Nurse Training (LPN),122
arizona,gateway-community-college---phoenix,Nursing Assistant,93
arizona,gateway-community-college---phoenix,Business,78
arizona,gateway-community-college---phoenix,Radiologic Technician,60
arizona,gateway-community-college---phoenix,Sonographer and Ultrasound Technician,37
arizona,gateway-community-college---phoenix,Respiratory Care Therapy,36
arizona,eastern-arizona-college,HVAC and Refrigeration Engineering Technician,315
arizona,eastern-arizona-college,Liberal Arts and Humanities,307
arizona,eastern-arizona-college,Business Support Services,100
arizona,eastern-arizona-college,Electronics Equipment Installation and Repair,100
arizona,eastern-arizona-college,General Construction Trades,93
arizona,eastern-arizona-college,Business,90
arizona,eastern-arizona-college,Small Business Management,73
arizona,eastern-arizona-college,Phlebotomy Technician,69
arizona,eastern-arizona-college,Accounting Technician and Bookkeeping,58
arizona,eastern-arizona-college,Nursing,54
arizona,arizona-state-university---polytechnic-campus,Engineering,207
arizona,arizona-state-university---polytechnic-campus,Business Support Services,136
arizona,arizona-state-university---polytechnic-campus,Liberal Arts and Humanities,123
arizona,arizona-state-university---polytechnic-campus,Biology,98
arizona,arizona-state-university---polytechnic-campus,Aeronautics and Aviation Technology,70
arizona,arizona-state-university---polytechnic-campus,Business,64
arizona,arizona-state-university---polytechnic-campus,Computer Software Engineering,64
arizona,arizona-state-university---polytechnic-campus,Digital Communication and Media/Multimedia,63
arizona,arizona-state-university---polytechnic-campus,Elementary Education,27
arizona,arizona-state-university---polytechnic-campus,High School Education,25
arizona,scottsdale-community-college,Liberal Arts and Humanities,424
arizona,scottsdale-community-college,Arts,387
arizona,scottsdale-community-college,Business,183
arizona,scottsdale-community-college,Nursing,112
arizona,scottsdale-community-college,Cinematography and Video Production,78
arizona,scottsdale-community-college,Physical Sciences,69
arizona,scottsdale-community-college,Natural Sciences,59
arizona,scottsdale-community-college,Culinary Arts and Food Service,32
arizona,scottsdale-community-college,Information Science,24
arizona,scottsdale-community-college,Interior Design,24
arizona,paradise-valley-community-college,Arts,571
arizona,paradise-valley-community-college,Liberal Arts and Humanities,539
arizona,paradise-valley-community-college,Emergency Medical Technician (EMT Paramedic),230
arizona,paradise-valley-community-college,Business,151
arizona,paradise-valley-community-college,Natural Sciences,84
arizona,paradise-valley-community-college,Physical Sciences,84
arizona,paradise-valley-community-college,Fire Science and Fire Fighting,67
arizona,paradise-valley-community-college,Nursing,53
arizona,paradise-valley-community-college,Small Business Management,16
arizona,paradise-valley-community-college,Early Childhood Education,14
arkansas,hendrix-college,Psychology,47
arkansas,hendrix-college,Biology,34
arkansas,hendrix-college,Biochemistry and Molecular Biology,32
arkansas,hendrix-college,Economics,24
arkansas,hendrix-college,English,24
arkansas,hendrix-college,Health Service Preparatory Studies,18
arkansas,hendrix-college,Environmental Science,15
arkansas,hendrix-college,Accounting,13
arkansas,hendrix-college,History,13
arkansas,hendrix-college,Political Science and Government,13
arkansas,university-of-arkansas,Marketing,345
arkansas,university-of-arkansas,Finance,327
arkansas,university-of-arkansas,Nursing,292
arkansas,university-of-arkansas,Biology,233
arkansas,university-of-arkansas,Logistics and Supply Chain Management,227
arkansas,university-of-arkansas,Business,206
arkansas,university-of-arkansas,Accounting,183
arkansas,university-of-arkansas,Communications,179
arkansas,university-of-arkansas,Physical Education Teaching and Coaching,175
arkansas,university-of-arkansas,Psychology,167
arkansas,ouachita-baptist-university,Finance,32
arkansas,ouachita-baptist-university,Biology,30
arkansas,ouachita-baptist-university,Communications,25
arkansas,ouachita-baptist-university,Elementary Education,19
arkansas,ouachita-baptist-university,Liberal Arts and Humanities,19
arkansas,ouachita-baptist-university,Psychology,19
arkansas,ouachita-baptist-university,Physical Education Teaching and Coaching,17
arkansas,ouachita-baptist-university,Management Sciences and Information Systems,16
arkansas,ouachita-baptist-university,Sociology,15
arkansas,ouachita-baptist-university,Biblical Studies,14
arkansas,harding-university,Nursing,51
arkansas,harding-university,Elementary Education,50
arkansas,harding-university,Kinesiology and Exercise Science,44
arkansas,harding-university,Accounting,40
arkansas,harding-university,Business,38
arkansas,harding-university,Liberal Arts and Humanities,36
arkansas,harding-university,Communication Disorders,35
arkansas,harding-university,Public Relations,35
arkansas,harding-university,Psychology,30
arkansas,harding-university,Computer Science,29
arkansas,john-brown-university,Business,90
arkansas,john-brown-university,Psychology,34
arkansas,john-brown-university,Family and Community Services,29
arkansas,john-brown-university,Engineering,27
arkansas,john-brown-university,Nursing,21
arkansas,john-brown-university,Liberal Arts and Humanities,20
arkansas,john-brown-university,Biology,18
arkansas,john-brown-university,Elementary Education,18
arkansas,john-brown-university,Graphic Design,15
arkansas,john-brown-university,Accounting,14
arkansas,lyon-college,Psychology,30
arkansas,lyon-college,Business,20
arkansas,lyon-college,Biology,19
arkansas,lyon-college,Economics,15
arkansas,lyon-college,Mathematics,14
arkansas,lyon-college,Political Science and Government,12
arkansas,lyon-college,Finance,11
arkansas,lyon-college,English,9
arkansas,lyon-college,Studio Arts,8
arkansas,lyon-college,Anthropology,4
arkansas,university-of-arkansas-community-college---morrilton,Liberal Arts and Humanities,604
arkansas,university-of-arkansas-community-college---morrilton,Information Science,52
arkansas,university-of-arkansas-community-college---morrilton,Licensed Practical Nurse Training (LPN),52
arkansas,university-of-arkansas-community-college---morrilton,Business,45
arkansas,university-of-arkansas-community-college---morrilton,Welding,43
arkansas,university-of-arkansas-community-college---morrilton,Nursing,42
arkansas,university-of-arkansas-community-college---morrilton,HVAC and Refrigeration Engineering Technician,31
arkansas,university-of-arkansas-community-college---morrilton,Automotive Mechanics,30
arkansas,university-of-arkansas-community-college---morrilton,Heavy Equipment Maintenance Technician,30
arkansas,university-of-arkansas-community-college---morrilton,Child Development,26
arkansas,arkansas-state-university,Liberal Arts and Humanities,542
arkansas,arkansas-state-university,Nursing,314
arkansas,arkansas-state-university,Business,109
arkansas,arkansas-state-university,Early Childhood Education,94
arkansas,arkansas-state-university,Biology,80
arkansas,arkansas-state-university,Psychology,67
arkansas,arkansas-state-university,Agricultural Business,62
arkansas,arkansas-state-university,Kinesiology and Exercise Science,60
arkansas,arkansas-state-university,Criminology,59
arkansas,arkansas-state-university,Finance,59
california,stanford-university,Computer Science,330
california,stanford-university,Engineering,216
california,stanford-university,Biology,197
california,stanford-university,Economics,86
california,stanford-university,Cognitive Science,80
california,stanford-university,Mechanical Engineering,79
california,stanford-university,Liberal Arts and Humanities,70
california,stanford-university,Electrical Engineering,63
california,stanford-university,Political Science and Government,57
california,stanford-university,International Relations,54
california,university-of-southern-california,Business,1022
california,university-of-southern-california,Biology,282
california,university-of-southern-california,Communications,270
california,university-of-southern-california,Computer Science,228
california,university-of-southern-california,International Relations,223
california,university-of-southern-california,Economics,198
california,university-of-southern-california,Accounting,187
california,university-of-southern-california,Psychology,157
california,university-of-southern-california,Political Science and Government,141
california,university-of-southern-california,Real Estate,137
california,pomona-college,Economics,49
california,pomona-college,Mathematics,42
california,pomona-college,Computer Science,36
california,pomona-college,Neuroscience and Neurobiology,32
california,pomona-college,Public Policy Analysis,23
california,pomona-college,Political Science and Government,20
california,pomona-college,Biochemistry and Molecular Biology,19
california,pomona-college,English,19
california,pomona-college,Communications,16
california,pomona-college,International Relations,16
california,california-institute-of-technology,Computer Science,64
california,california-institute-of-technology,Mechanical Engineering,30
california,california-institute-of-technology,Electrical Engineering,24
california,california-institute-of-technology,Physics,23
california,california-institute-of-technology,Chemical Engineering,13
california,california-institute-of-technology,Chemistry,13
california,california-institute-of-technology,Mathematics,13
california,california-institute-of-technology,Computational and Applied Mathematics,12
california,california-institute-of-technology,Bioengineering and Biomedical Engineering,11
california,california-institute-of-technology,Biology,10
california,university-of-california---los-angeles,Economics,683
california,university-of-california---los-angeles,Sociology,658
california,university-of-california---los-angeles,Political Science and Government,647
california,university-of-california---los-angeles,Psychology,635
california,university-of-california---los-angeles,Biology,584
california,university-of-california---los-angeles,Physiological Psychology,366
california,university-of-california---los-angeles,History,332
california,university-of-california---los-angeles,Computational and Applied Mathematics,328
california,university-of-california---los-angeles,English,280
california,university-of-california---los-angeles,Anthropology,244
california,claremont-mckenna-college,Economics,109
california,claremont-mckenna-college,Political Science and Government,41
california,claremont-mckenna-college,Research and Experimental Psychology,36
california,claremont-mckenna-college,Liberal Arts and Humanities,32
california,claremont-mckenna-college,International Relations,31
california,claremont-mckenna-college,Accounting,25
california,claremont-mckenna-college,Mathematics,23
california,claremont-mckenna-college,Biology,19
california,claremont-mckenna-college,History,17
california,claremont-mckenna-college,Computer Science,15
california,harvey-mudd-college,Engineering,83
california,harvey-mudd-college,Computational and Applied Mathematics,44
california,harvey-mudd-college,Computer Science,42
california,harvey-mudd-college,Physics,15
california,harvey-mudd-college,Chemistry,9
california,harvey-mudd-college,Mathematics,8
california,harvey-mudd-college,Bioinformatics,4
california,harvey-mudd-college,Liberal Arts and Humanities,3
california,harvey-mudd-college,Biochemistry and Molecular Biology,2
california,harvey-mudd-college,Biology,1
california,university-of-california---berkeley,Economics,719
california,university-of-california---berkeley,Computer Science,701
california,university-of-california---berkeley,Cellular Biology,687
california,university-of-california---berkeley,Political Science and Government,478
california,university-of-california---berkeley,Electrical Engineering,442
california,university-of-california---berkeley,Environmental Science,401
california,university-of-california---berkeley,Business,344
california,university-of-california---berkeley,Cognitive Science,342
california,university-of-california---berkeley,Sociology,313
california,university-of-california---berkeley,Computational and Applied Mathematics,311
california,university-of-california---santa-barbara,Sociology,627
california,university-of-california---santa-barbara,Economics,582
california,university-of-california---santa-barbara,Research and Experimental Psychology,523
california,university-of-california---santa-barbara,Communications,445
california,university-of-california---santa-barbara,Biology,352
california,university-of-california---santa-barbara,International Studies,333
california,university-of-california---santa-barbara,Environmental Science,329
california,university-of-california---santa-barbara,Political Science and Government,273
california,university-of-california---santa-barbara,Physiological Psychology,173
california,university-of-california---santa-barbara,Statistics,158
california,university-of-california---irvine,Biology,747
california,university-of-california---irvine,Managerial Economics,666
california,university-of-california---irvine,Social Psychology,664
california,university-of-california---irvine,Computer Science,568
california,university-of-california---irvine,Public Health,486
california,university-of-california---irvine,Criminology,380
california,university-of-california---irvine,Education,379
california,university-of-california---irvine,Economics,367
california,university-of-california---irvine,Political Science and Government,304
california,university-of-california---irvine,Psychology,270
california,university-of-california---davis,Research and Experimental Psychology,808
california,university-of-california---davis,Economics,545
california,university-of-california---davis,Neuroscience and Neurobiology,374
california,university-of-california---davis,Management Sciences and Information Systems,354
california,university-of-california---davis,Communications,315
california,university-of-california---davis,Computer Science,301
california,university-of-california---davis,Human Development,298
california,university-of-california---davis,Animal Sciences and Husbandry,283
california,university-of-california---davis,Sociology,276
california,university-of-california---davis,Biology,271
california,santa-clara-university,Finance,141
california,santa-clara-university,Communications,130
california,santa-clara-university,Economics,123
california,santa-clara-university,Marketing,92
california,santa-clara-university,Psychology,90
california,santa-clara-university,Political Science and Government,80
california,santa-clara-university,Computer Hardware Engineering,74
california,santa-clara-university,Computational and Applied Mathematics,73
california,santa-clara-university,Accounting,71
california,santa-clara-university,Biology,60
california,university-of-california---san-diego,Computational and Applied Mathematics,564
california,university-of-california---san-diego,International Studies,500
california,university-of-california---san-diego,Biochemistry and Molecular Biology,490
california,university-of-california---san-diego,Cognitive Science,479
california,university-of-california---san-diego,Economics,451
california,university-of-california---san-diego,Computer Science,412
california,university-of-california---san-diego,Anatomy,376
california,university-of-california---san-diego,Political Science and Government,313
california,university-of-california---san-diego,Communications,305
california,university-of-california---san-diego,Biology,276
california,occidental-college,Economics,82
california,occidental-college,Biology,44
california,occidental-college,International Relations,43
california,occidental-college,Psychology,31
california,occidental-college,Sociology,30
california,occidental-college,Computer Science,20
california,occidental-college,Political Science and Government,20
california,occidental-college,Environmental Science,19
california,occidental-college,Biochemistry and Molecular Biology,17
california,occidental-college,Cognitive Science,17
california,scripps-college,Biology,36
california,scripps-college,Psychology,25
california,scripps-college,Political Science and Government,21
california,scripps-college,Communications,18
california,scripps-college,Economics,18
california,scripps-college,Environmental Science,17
california,scripps-college,English,15
california,scripps-college,Neuroscience and Neurobiology,15
california,scripps-college,Computer Science,12
california,scripps-college,Philosophy,10
california,pepperdine-university,Business,255
california,pepperdine-university,Public Relations,79
california,pepperdine-university,Psychology,65
california,pepperdine-university,Economics,43
california,pepperdine-university,Kinesiology and Exercise Science,39
california,pepperdine-university,International Studies,38
california,pepperdine-university,Political Science and Government,37
california,pepperdine-university,Advertising,34
california,pepperdine-university,Biology,30
california,pepperdine-university,Radio and Television,25
california,pitzer-college,Environmental Science,31
california,pitzer-college,Economics,24
california,pitzer-college,Organizational Behavior Studies,24
california,pitzer-college,Psychology,24
california,pitzer-college,Biology,17
california,pitzer-college,Communications,16
california,pitzer-college,Mathematics,16
california,pitzer-college,Political Science and Government,16
california,pitzer-college,English,11
california,pitzer-college,International Studies,10
california,loyola-marymount-university,Communications,158
california,loyola-marymount-university,Psychology,135
california,loyola-marymount-university,Marketing,132
california,loyola-marymount-university,Finance,108
california,loyola-marymount-university,Economics,88
california,loyola-marymount-university,Political Science and Government,87
california,loyola-marymount-university,Cinematography and Video Production,71
california,loyola-marymount-university,English,69
california,loyola-marymount-university,Entrepreneurship,66
california,loyola-marymount-university,Accounting,63
california,university-of-san-diego,Finance,215
california,university-of-san-diego,Marketing,121
california,university-of-san-diego,Communications,105
california,university-of-san-diego,Accounting,99
california,university-of-san-diego,Business,99
california,university-of-san-diego,Neuroscience and Neurobiology,83
california,university-of-san-diego,Mechanical Engineering,76
california,university-of-san-diego,Psychology,73
california,university-of-san-diego,Political Science and Government,59
california,university-of-san-diego,International Business,54
california,chapman-university,Business,376
california,chapman-university,Cinematography and Video Production,174
california,chapman-university,Psychology,99
california,chapman-university,Corporate Communications,82
california,chapman-university,Political Science and Government,76
california,chapman-university,Healthcare Management,75
california,chapman-university,Communications,69
california,chapman-university,Public Relations,68
california,chapman-university,Education,60
california,chapman-university,Playwriting and Screenwriting,54
california,california-state-university---long-beach,Business,1447
california,california-state-university---long-beach,Psychology,536
california,california-state-university---long-beach,Family Studies and Consumer Sciences,515
california,california-state-university---long-beach,Communications,404
california,california-state-university---long-beach,Sociology,310
california,california-state-university---long-beach,Physical Education Teaching and Coaching,302
california,california-state-university---long-beach,Health Service Preparatory Studies,266
california,california-state-university---long-beach,English,250
california,california-state-university---long-beach,Liberal Arts and Humanities,234
california,california-state-university---long-beach,Political Science and Government,224
california,point-loma-nazarene-university,Nursing,139
california,point-loma-nazarene-university,Child Development,79
california,point-loma-nazarene-university,Psychology,56
california,point-loma-nazarene-university,Health Professions,48
california,point-loma-nazarene-university,Office Management,42
california,point-loma-nazarene-university,Sociology,39
california,point-loma-nazarene-university,Biology,35
california,point-loma-nazarene-university,Business,33
california,point-loma-nazarene-university,Elementary Education,33
california,point-loma-nazarene-university,Communications,21
california,san-diego-state-university,Business,1623
california,san-diego-state-university,Psychology,541
california,san-diego-state-university,Liberal Arts and Humanities,493
california,san-diego-state-university,Criminal Justice and Safety Studies,386
california,san-diego-state-university,Physical Education Teaching and Coaching,374
california,san-diego-state-university,Communications,283
california,san-diego-state-university,Biology,277
california,san-diego-state-university,Mechanical Engineering,268
california,san-diego-state-university,Economics,205
california,san-diego-state-university,Arts,193
california,university-of-san-francisco,Nursing,233
california,university-of-san-francisco,Business,169
california,university-of-san-francisco,Finance,141
california,university-of-san-francisco,Psychology,112
california,university-of-san-francisco,Communications,104
california,university-of-san-francisco,Marketing,93
california,university-of-san-francisco,Accounting,67
california,university-of-san-francisco,Biology,54
california,university-of-san-francisco,Computer Science,52
california,university-of-san-francisco,Entrepreneurship,46
california,biola-university,Business,113
california,biola-university,Psychology,79
california,biola-university,Cinematography and Video Production,62
california,biola-university,Elementary Education,46
california,biola-university,Communications,42
california,biola-university,Nursing,39
california,biola-university,Sociology,37
california,biola-university,Communication Disorders,36
california,biola-university,Accounting,33
california,biola-university,Liberal Arts and Humanities,33
california,university-of-california---riverside,Business,621
california,university-of-california---riverside,Research and Experimental Psychology,453
california,university-of-california---riverside,Biology,414
california,university-of-california---riverside,Sociology,279
california,university-of-california---riverside,Economics,227
california,university-of-california---riverside,Political Science and Government,216
california,university-of-california---riverside,Mathematics,143
california,university-of-california---riverside,Computer Science,135
california,university-of-california---riverside,English,135
california,university-of-california---riverside,Anthropology,121
california,university-of-the-pacific,Business,146
california,university-of-the-pacific,Biology,104
california,university-of-the-pacific,Liberal Arts and Humanities,66
california,university-of-the-pacific,Psychology,37
california,university-of-the-pacific,Physical Education Teaching and Coaching,36
california,university-of-the-pacific,Computer Science,34
california,university-of-the-pacific,Dental Hygiene,27
california,university-of-the-pacific,Mechanical Engineering,27
california,university-of-the-pacific,Communications,25
california,university-of-the-pacific,Biochemistry and Molecular Biology,23
california,william-jessup-university,Business,66
california,william-jessup-university,Psychology,65
california,william-jessup-university,Elementary Education,34
california,william-jessup-university,Kinesiology and Exercise Science,19
california,william-jessup-university,Theological and Ministerial Studies,17
california,william-jessup-university,English,12
california,william-jessup-university,Organizational Behavior Studies,10
california,william-jessup-university,Arts,8
california,william-jessup-university,Biblical Studies,8
california,william-jessup-university,Religious Vocations,8
california,university-of-la-verne,Business,465
california,university-of-la-verne,Liberal Arts and Humanities,147
california,university-of-la-verne,Psychology,113
california,university-of-la-verne,Physical Education Teaching and Coaching,74
california,university-of-la-verne,Criminology,54
california,university-of-la-verne,Child Development,53
california,university-of-la-verne,Biology,43
california,university-of-la-verne,Information Science,39
california,university-of-la-verne,Accounting,37
california,university-of-la-verne,Communications,35
california,westmont-college,Kinesiology and Exercise Science,46
california,westmont-college,Managerial Economics,46
california,westmont-college,Biology,34
california,westmont-college,Psychology,25
california,westmont-college,Communications,24
california,westmont-college,English,20
california,westmont-college,Chemistry,15
california,westmont-college,Information Science,13
california,westmont-college,Liberal Arts and Humanities,13
california,westmont-college,Sociology,12
california,california-baptist-university,Business,181
california,california-baptist-university,Nursing,157
california,california-baptist-university,Psychology,156
california,california-baptist-university,Kinesiology and Exercise Science,109
california,california-baptist-university,Liberal Arts and Humanities,91
california,california-baptist-university,Criminal Justice and Law Enforcement Administration,63
california,california-baptist-university,Early Childhood Education,56
california,california-baptist-university,Accounting,49
california,california-baptist-university,Sociology,47
california,california-baptist-university,Graphic Design,45
california,california-state-university---fullerton,Business,2462
california,california-state-university---fullerton,Communications,868
california,california-state-university---fullerton,Psychology,728
california,california-state-university---fullerton,Early Childhood Education,531
california,california-state-university---fullerton,Health Service Preparatory Studies,501
california,california-state-university---fullerton,Physical Education Teaching and Coaching,478
california,california-state-university---fullerton,Sociology,390
california,california-state-university---fullerton,Criminal Justice and Safety Studies,366
california,california-state-university---fullerton,Nursing,285
california,california-state-university---fullerton,Human Services,282
california,azusa-pacific-university,Nursing,495
california,azusa-pacific-university,Psychology,191
california,azusa-pacific-university,Business,136
california,azusa-pacific-university,Liberal Arts and Humanities,93
california,azusa-pacific-university,Communications,69
california,azusa-pacific-university,Visual and Performing Arts,61
california,azusa-pacific-university,Physical Education Teaching and Coaching,60
california,azusa-pacific-university,Marketing,40
california,azusa-pacific-university,Social Work and Youth Services,39
california,azusa-pacific-university,Biology,38
california,university-of-california---santa-cruz,Computer Science,559
california,university-of-california---santa-cruz,Psychology,443
california,university-of-california---santa-cruz,Managerial Economics,339
california,university-of-california---santa-cruz,Cellular Biology,244
california,university-of-california---santa-cruz,Sociology,237
california,university-of-california---santa-cruz,Environmental Science,222
california,university-of-california---santa-cruz,Political Science and Government,166
california,university-of-california---santa-cruz,Economics,148
california,university-of-california---santa-cruz,Literature,145
california,university-of-california---santa-cruz,Cinematography and Video Production,140
california,lake-tahoe-community-college,Natural Sciences,33
california,lake-tahoe-community-college,Social Science Research Methods,26
california,lake-tahoe-community-college,Business,23
california,lake-tahoe-community-college,Police and Criminal Science,23
california,lake-tahoe-community-college,Fire Science and Fire Fighting,22
california,lake-tahoe-community-college,Psychology,22
california,lake-tahoe-community-college,"Parks, Recreation and Leisure Studies",12
california,lake-tahoe-community-college,Child Care Provider,8
