State,College,Major,Students
california,claremont-mckenna-college,Research and Experimental Psychology,36
california,claremont-mckenna-college,Liberal Arts and Humanities,32
california,claremont-mckenna-college,International Relations,31
california,claremont-mckenna-college,Accounting,25
california,claremont-mckenna-college,Mathematics,23
california,claremont-mckenna-college,Biology,19
california,claremont-mckenna-college,History,17
california,claremont-mckenna-college,Computer Science,15
california,harvey-mudd-college,Engineering,83
california,harvey-mudd-college,Computational and Applied Mathematics,44
california,harvey-mudd-college,Computer Science,42
california,harvey-mudd-college,Physics,15
california,harvey-mudd-college,Chemistry,9
california,harvey-mudd-college,Mathematics,8
california,harvey-mudd-college,Bioinformatics,4
california,harvey-mudd-college,Liberal Arts and Humanities,3
california,harvey-mudd-college,Biochemistry and Molecular Biology,2
california,harvey-mudd-college,Biology,1
california,university-of-california---berkeley,Economics,719
california,university-of-california---berkeley,Computer Science,701
california,university-of-california---berkeley,Cellular Biology,687
california,university-of-california---berkeley,Political Science and Government,478
california,university-of-california---berkeley,Electrical Engineering,442
california,university-of-california---berkeley,Environmental Science,401
california,university-of-california---berkeley,Business,344
california,university-of-california---berkeley,Cognitive Science,342
california,university-of-california---berkeley,Sociology,313
california,university-of-california---berkeley,Computational and Applied Mathematics,311
california,university-of-california---santa-barbara,Sociology,627
california,university-of-california---santa-barbara,Economics,582
california,university-of-california---santa-barbara,Research and Experimental Psychology,523
california,university-of-california---santa-barbara,Communications,445
california,university-of-california---santa-barbara,Biology,352
california,university-of-california---santa-barbara,International Studies,333
california,university-of-california---santa-barbara,Environmental Science,329
california,university-of-california---santa-barbara,Political Science and Government,273
california,university-of-california---santa-barbara,Physiological Psychology,173
california,university-of-california---santa-barbara,Statistics,158
california,university-of-california---irvine,Biology,747
california,university-of-california---irvine,Managerial Economics,666
california,university-of-california---irvine,Social Psychology,664
california,university-of-california---irvine,Computer Science,568
california,university-of-california---irvine,Public Health,486
california,university-of-california---irvine,Criminology,380
california,university-of-california---irvine,Education,379
california,university-of-california---irvine,Economics,367
california,university-of-california---irvine,Political Science and Government,304
california,university-of-california---irvine,Psychology,270
california,university-of-california---davis,Research and Experimental Psychology,808
california,university-of-california---davis,Economics,545
california,university-of-california---davis,Neuroscience and Neurobiology,374
california,university-of-california---davis,Management Sciences and Information Systems,354
california,university-of-california---davis,Communications,315
california,university-of-california---davis,Computer Science,301
california,university-of-california---davis,Human Development,298
california,university-of-california---davis,Animal Sciences and Husbandry,283
california,university-of-california---davis,Sociology,276
california,university-of-california---davis,Biology,271
california,santa-clara-university,Finance,141
california,santa-clara-university,Communications,130
california,santa-clara-university,Economics,123
california,santa-clara-university,Marketing,92
california,santa-clara-university,Psychology,90
california,santa-clara-university,Political Science and Government,80
california,santa-clara-university,Computer Hardware Engineering,74
california,santa-clara-university,Computational and Applied Mathematics,73
california,santa-clara-university,Accounting,71
california,santa-clara-university,Biology,60
california,university-of-california---san-diego,Computational and Applied Mathematics,564
california,university-of-california---san-diego,International Studies,500
california,university-of-california---san-diego,Biochemistry and Molecular Biology,490
california,university-of-california---san-diego,Cognitive Science,479
california,university-of-california---san-diego,Economics,451
california,university-of-california---san-diego,Computer Science,412
california,university-of-california---san-diego,Anatomy,376
california,university-of-california---san-diego,Political Science and Government,313
california,university-of-california---san-diego,Communications,305
california,university-of-california---san-diego,Biology,276
california,occidental-college,Economics,82
california,occidental-college,Biology,44
california,occidental-college,International Relations,43
california,occidental-college,Psychology,31
california,occidental-college,Sociology,30
california,occidental-college,Computer Science,20
california,occidental-college,Political Science and Government,20
california,occidental-college,Environmental Science,19
california,occidental-college,Biochemistry and Molecular Biology,17
california,occidental-college,Cognitive Science,17
california,scripps-college,Biology,36
california,scripps-college,Psychology,25
california,scripps-college,Political Science and Government,21
california,scripps-college,Communications,18
california,scripps-college,Economics,18
california,scripps-college,Environmental Science,17
california,scripps-college,English,15
california,scripps-college,Neuroscience and Neurobiology,15
california,scripps-college,Computer Science,12
california,scripps-college,Philosophy,10
california,pepperdine-university,Business,255
california,pepperdine-university,Public Relations,79
california,pepperdine-university,Psychology,65
california,pepperdine-university,Economics,43
california,pepperdine-university,Kinesiology and Exercise Science,39
california,pepperdine-university,International Studies,38
california,pepperdine-university,Political Science and Government,37
california,pepperdine-university,Advertising,34
california,pepperdine-university,Biology,30
california,pepperdine-university,Radio and Television,25
california,pitzer-college,Environmental Science,31
california,pitzer-college,Economics,24
california,pitzer-college,Organizational Behavior Studies,24
california,pitzer-college,Psychology,24
california,pitzer-college,Biology,17
california,pitzer-college,Communications,16
california,pitzer-college,Mathematics,16
california,pitzer-college,Political Science and Government,16
california,pitzer-college,English,11
california,pitzer-college,International Studies,10
california,loyola-marymount-university,Communications,158
california,loyola-marymount-university,Psychology,135
california,loyola-marymount-university,Marketing,132
california,loyola-marymount-university,Finance,108
california,loyola-marymount-university,Economics,88
california,loyola-marymount-university,Political Science and Government,87
california,loyola-marymount-university,Cinematography and Video Production,71
california,loyola-marymount-university,English,69
california,loyola-marymount-university,Entrepreneurship,66
california,loyola-marymount-university,Accounting,63
california,university-of-san-diego,Finance,215
california,university-of-san-diego,Marketing,121
california,university-of-san-diego,Communications,105
california,university-of-san-diego,Accounting,99
california,university-of-san-diego,Business,99
california,university-of-san-diego,Neuroscience and Neurobiology,83
california,university-of-san-diego,Mechanical Engineering,76
california,university-of-san-diego,Psychology,73
california,university-of-san-diego,Political Science and Government,59
california,university-of-san-diego,International Business,54
california,chapman-university,Business,376
california,chapman-university,Cinematography and Video Production,174
california,chapman-university,Psychology,99
california,chapman-university,Corporate Communications,82
california,chapman-university,Political Science and Government,76
california,chapman-university,Healthcare Management,75
california,chapman-university,Communications,69
california,chapman-university,Public Relations,68
california,chapman-university,Education,60
california,chapman-university,Playwriting and Screenwriting,54
california,california-state-university---long-beach,Business,1447
california,california-state-university---long-beach,Psychology,536
california,california-state-university---long-beach,Family Studies and Consumer Sciences,515
california,california-state-university---long-beach,Communications,404
california,california-state-university---long-beach,Sociology,310
california,california-state-university---long-beach,Physical Education Teaching and Coaching,302
california,california-state-university---long-beach,Health Service Preparatory Studies,266
california,california-state-university---long-beach,English,250
california,california-state-university---long-beach,Liberal Arts and Humanities,234
california,california-state-university---long-beach,Political Science and Government,224
california,point-loma-nazarene-university,Nursing,139
california,point-loma-nazarene-university,Child Development,79
california,point-loma-nazarene-university,Psychology,56
california,point-loma-nazarene-university,Health Professions,48
california,point-loma-nazarene-university,Office Management,42
california,point-loma-nazarene-university,Sociology,39
california,point-loma-nazarene-university,Biology,35
california,point-loma-nazarene-university,Business,33
california,point-loma-nazarene-university,Elementary Education,33
california,point-loma-nazarene-university,Communications,21
california,san-diego-state-university,Business,1623
california,san-diego-state-university,Psychology,541
california,san-diego-state-university,Liberal Arts and Humanities,493
california,san-diego-state-university,Criminal Justice and Safety Studies,386
california,san-diego-state-university,Physical Education Teaching and Coaching,374
california,san-diego-state-university,Communications,283
california,san-diego-state-university,Biology,277
california,san-diego-state-university,Mechanical Engineering,268
california,san-diego-state-university,Economics,205
california,san-diego-state-university,Arts,193
california,university-of-san-francisco,Nursing,233
california,university-of-san-francisco,Business,169
california,university-of-san-francisco,Finance,141
california,university-of-san-francisco,Psychology,112
california,university-of-san-francisco,Communications,104
california,university-of-san-francisco,Marketing,93
california,university-of-san-francisco,Accounting,67
california,university-of-san-francisco,Biology,54
california,university-of-san-francisco,Computer Science,52
california,university-of-san-francisco,Entrepreneurship,46
california,biola-university,Business,113
california,biola-university,Psychology,79
california,biola-university,Cinematography and Video Production,62
california,biola-university,Elementary Education,46
california,biola-university,Communications,42
california,biola-university,Nursing,39
california,biola-university,Sociology,37
california,biola-university,Communication Disorders,36
california,biola-university,Accounting,33
california,biola-university,Liberal Arts and Humanities,33
california,university-of-california---riverside,Business,621
california,university-of-california---riverside,Research and Experimental Psychology,453
california,university-of-california---riverside,Biology,414
california,university-of-california---riverside,Sociology,279
california,university-of-california---riverside,Economics,227
california,university-of-california---riverside,Political Science and Government,216
california,university-of-california---riverside,Mathematics,143
california,university-of-california---riverside,Computer Science,135
california,university-of-california---riverside,English,135
california,university-of-california---riverside,Anthropology,121
california,university-of-the-pacific,Business,146
california,university-of-the-pacific,Biology,104
california,university-of-the-pacific,Liberal Arts and Humanities,66
california,university-of-the-pacific,Psychology,37
california,university-of-the-pacific,Physical Education Teaching and Coaching,36
california,university-of-the-pacific,Computer Science,34
california,university-of-the-pacific,Dental Hygiene,27
california,university-of-the-pacific,Mechanical Engineering,27
california,university-of-the-pacific,Communications,25
california,university-of-the-pacific,Biochemistry and Molecular Biology,23
