State,College,Major,Students
massachusetts,mount-holyoke-college,History,26
massachusetts,mount-holyoke-college,Environmental Science,24
massachusetts,worcester-polytechnic-institute,Mechanical Engineering,248
massachusetts,worcester-polytechnic-institute,Computer Science,172
massachusetts,worcester-polytechnic-institute,Electrical Engineering,101
massachusetts,worcester-polytechnic-institute,Robotics and Automation Engineering,83
massachusetts,worcester-polytechnic-institute,Bioengineering and Biomedical Engineering,79
massachusetts,worcester-polytechnic-institute,Chemical Engineering,78
massachusetts,worcester-polytechnic-institute,Aerospace Engineering,55
massachusetts,worcester-polytechnic-institute,Civil Engineering,53
massachusetts,worcester-polytechnic-institute,Industrial Engineering,36
massachusetts,worcester-polytechnic-institute,Biology,32
massachusetts,brandeis-university,Economics,188
massachusetts,brandeis-university,Biology,137
massachusetts,brandeis-university,Business,133
massachusetts,brandeis-university,Research and Experimental Psychology,98
massachusetts,brandeis-university,Public Policy Analysis,96
massachusetts,brandeis-university,Computer Science,88
massachusetts,brandeis-university,Mathematics,83
massachusetts,brandeis-university,Political Science and Government,63
massachusetts,brandeis-university,International Studies,57
massachusetts,brandeis-university,Neuroscience and Neurobiology,51
