State,College,Major,Students
arizona,gateway-community-college---phoenix,Automotive Mechanics,184
arizona,gateway-community-college---phoenix,Liberal Arts and Humanities,161
arizona,gateway-community-college---phoenix,Arts,157
arizona,gateway-community-college---phoenix,Licensed Practical Nurse Training (LPN),122
arizona,gateway-community-college---phoenix,Nursing Assistant,93
arizona,gateway-community-college---phoenix,Business,78
arizona,gateway-community-college---phoenix,Radiologic Technician,60
arizona,gateway-community-college---phoenix,Sonographer and Ultrasound Technician,37
arizona,gateway-community-college---phoenix,Respiratory Care Therapy,36
arizona,eastern-arizona-college,HVAC and Refrigeration Engineering Technician,315
arizona,eastern-arizona-college,Liberal Arts and Humanities,307
arizona,eastern-arizona-college,Business Support Services,100
arizona,eastern-arizona-college,Electronics Equipment Installation and Repair,100
arizona,eastern-arizona-college,General Construction Trades,93
arizona,eastern-arizona-college,Business,90
arizona,eastern-arizona-college,Small Business Management,73
arizona,eastern-arizona-college,Phlebotomy Technician,69
arizona,eastern-arizona-college,Accounting Technician and Bookkeeping,58
arizona,eastern-arizona-college,Nursing,54
arizona,arizona-state-university---polytechnic-campus,Engineering,207
arizona,arizona-state-university---polytechnic-campus,Business Support Services,136
arizona,arizona-state-university---polytechnic-campus,Liberal Arts and Humanities,123
arizona,arizona-state-university---polytechnic-campus,Biology,98
arizona,arizona-state-university---polytechnic-campus,Aeronautics and Aviation Technology,70
arizona,arizona-state-university---polytechnic-campus,Business,64
arizona,arizona-state-university---polytechnic-campus,Computer Software Engineering,64
arizona,arizona-state-university---polytechnic-campus,Digital Communication and Media/Multimedia,63
arizona,arizona-state-university---polytechnic-campus,Elementary Education,27
arizona,arizona-state-university---polytechnic-campus,High School Education,25
arizona,scottsdale-community-college,Liberal Arts and Humanities,424
arizona,scottsdale-community-college,Arts,387
arizona,scottsdale-community-college,Business,183
arizona,scottsdale-community-college,Nursing,112
arizona,scottsdale-community-college,Cinematography and Video Production,78
arizona,scottsdale-community-college,Physical Sciences,69
arizona,scottsdale-community-college,Natural Sciences,59
arizona,scottsdale-community-college,Culinary Arts and Food Service,32
arizona,scottsdale-community-college,Information Science,24
arizona,scottsdale-community-college,Interior Design,24
arizona,paradise-valley-community-college,Arts,571
arizona,paradise-valley-community-college,Liberal Arts and Humanities,539
arizona,paradise-valley-community-college,Emergency Medical Technician (EMT Paramedic),230
arizona,paradise-valley-community-college,Business,151
arizona,paradise-valley-community-college,Natural Sciences,84
arizona,paradise-valley-community-college,Physical Sciences,84
arizona,paradise-valley-community-college,Fire Science and Fire Fighting,67
arizona,paradise-valley-community-college,Nursing,53
arizona,paradise-valley-community-college,Small Business Management,16
arizona,paradise-valley-community-college,Early Childhood Education,14
