State,College,Major,Students
florida,charlotte-technical-center---adult-education,Cosmetology,14
florida,charlotte-technical-center---adult-education,Baking and Pastry Arts,11
florida,florida-atlantic-university,Liberal Arts and Humanities,833
florida,florida-atlantic-university,Biology,437
florida,florida-atlantic-university,Psychology,386
florida,florida-atlantic-university,Criminal Justice and Safety Studies,326
florida,florida-atlantic-university,Accounting,279
florida,florida-atlantic-university,Finance,265
florida,florida-atlantic-university,Business,254
florida,florida-atlantic-university,Marketing,253
florida,florida-atlantic-university,Nursing,222
florida,florida-atlantic-university,Social Work and Youth Services,196
florida,university-of-tampa,Finance,138
florida,university-of-tampa,Business,127
florida,university-of-tampa,Marketing,118
florida,university-of-tampa,International Business,102
florida,university-of-tampa,Criminology,99
florida,university-of-tampa,Communications,88
florida,university-of-tampa,Psychology,81
florida,university-of-tampa,Public Relations,78
florida,university-of-tampa,Biology,76
florida,university-of-tampa,Physical Education Teaching and Coaching,67
florida,florida-gulf-coast-university,Liberal Arts and Humanities,447
florida,florida-gulf-coast-university,Communications,233
florida,florida-gulf-coast-university,Hospitality and Tourism Management,215
florida,florida-gulf-coast-university,Psychology,212
florida,florida-gulf-coast-university,Business,199
florida,florida-gulf-coast-university,Criminal Justice and Safety Studies,169
florida,florida-gulf-coast-university,Health Service Preparatory Studies,165
florida,florida-gulf-coast-university,Biology,155
florida,florida-gulf-coast-university,Marketing,145
florida,florida-gulf-coast-university,Accounting,96
florida,keiser-university---fort-lauderdale,Nursing,742
florida,keiser-university---fort-lauderdale,Medical Assistant,428
florida,keiser-university---fort-lauderdale,Occupational Therapist Assistant,378
florida,keiser-university---fort-lauderdale,Radiation Therapy,365
florida,keiser-university---fort-lauderdale,Liberal Arts and Humanities,349
florida,keiser-university---fort-lauderdale,Medical Insurance Coding,309
florida,keiser-university---fort-lauderdale,Business,277
florida,keiser-university---fort-lauderdale,Physical Therapy Technician,226
florida,keiser-university---fort-lauderdale,Healthcare Management,199
florida,keiser-university---fort-lauderdale,Information Technology,178
florida,stetson-university,Finance,72
florida,stetson-university,Psychology,71
florida,stetson-university,Business,65
florida,stetson-university,Health Service Preparatory Studies,48
florida,stetson-university,Political Science and Government,44
florida,stetson-university,Marketing,38
florida,stetson-university,Accounting,33
florida,stetson-university,Communications,31
florida,stetson-university,Biology,28
florida,stetson-university,Graphic Design,22
florida,florida-panhandle-technical-college,Criminal Justice and Law Enforcement Administration,36
florida,florida-panhandle-technical-college,Licensed Practical Nurse Training (LPN),36
florida,florida-panhandle-technical-college,Nursing Assistant,28
florida,florida-panhandle-technical-college,Police and Criminal Science,23
florida,florida-panhandle-technical-college,"Truck,  Bus, and Commercial Vehicle Operation",23
florida,florida-panhandle-technical-college,Welding,18
florida,florida-panhandle-technical-college,Medical Technician,17
florida,florida-panhandle-technical-college,Cosmetology,14
florida,florida-panhandle-technical-college,Phlebotomy Technician,14
florida,florida-panhandle-technical-college,Pharmacy Technician,11
florida,eckerd-college,Environmental Science,65
florida,eckerd-college,Biology,61
florida,eckerd-college,Marine Biology and Oceanography,45
florida,eckerd-college,Business,44
florida,eckerd-college,Psychology,38
florida,eckerd-college,Communications,28
florida,eckerd-college,Developmental and Child Psychology,24
florida,eckerd-college,Political Science and Government,21
florida,eckerd-college,International Business,18
florida,eckerd-college,Anthropology,16
florida,new-college-of-florida,Liberal Arts and Humanities,101
florida,new-college-of-florida,Natural Sciences,70
florida,new-college-of-florida,Foreign Languages and Literatures,18
florida,new-college-of-florida,Environmental Science,12
florida,new-college-of-florida,International Studies,12
florida,manatee-technical-institute,Emergency Medical Technician (EMT Paramedic),62
florida,manatee-technical-institute,Police and Criminal Science,50
florida,manatee-technical-institute,Licensed Practical Nurse Training (LPN),44
florida,manatee-technical-institute,Cosmetology,43
florida,manatee-technical-institute,Fire Science and Fire Fighting,40
florida,manatee-technical-institute,Welding,37
florida,manatee-technical-institute,Esthetician and Skin Care,34
florida,manatee-technical-institute,HVAC and Refrigeration Engineering Technician,34
florida,manatee-technical-institute,Nursing Assistant,34
florida,manatee-technical-institute,Automotive Mechanics,33
florida,mcfatter-technical-college,Fire Science and Fire Fighting,128
florida,mcfatter-technical-college,Emergency Medical Technician (EMT Paramedic),56
florida,mcfatter-technical-college,Licensed Practical Nurse Training (LPN),52
florida,mcfatter-technical-college,Culinary Arts and Food Service,50
florida,mcfatter-technical-college,Game Design and Interactive Media,49
florida,mcfatter-technical-college,Medical Assistant,43
florida,mcfatter-technical-college,Pharmacy Technician,24
florida,mcfatter-technical-college,Education,20
florida,mcfatter-technical-college,Welding,20
florida,mcfatter-technical-college,Accounting Technician and Bookkeeping,19
